Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Type of Payment code,Vehicle Code
395,Tue Aug  3 22:42:16 2021,5510586,CAR,394,Sun A
396,Mon Aug 16 07:20:43 2021,1292686,VAN,395,Tue A
397,Thu Aug  5 01:52:17 2021,2875806,TRUCK,396,Mon A
398,Sat Jul 31 08:15:24 2021,5025963,CAR,397,Thu A
399,Sat Aug 14 05:27:21 2021,2358436,CAR,398,Sat J
400,Fri Aug 20 07:33:43 2021,4363896,TRUCK,399,Sat A
401,Fri Aug  6 02:08:16 2021,7051510,TRUCK,400,Fri A
402,Fri Aug  6 13:29:57 2021,5575517,CAR,401,Fri A
403,Sat Jul 31 00:10:02 2021,2930078,CAR,402,Fri A
404,Thu Jul 29 15:14:45 2021,1439079,TRUCK,403,Sat J
405,Mon Aug  9 16:59:57 2021,2085626,TRUCK,404,Thu J
406,Mon Aug  9 16:41:38 2021,809065,CAR,405,Mon A
407,Fri Aug  6 06:10:52 2021,4100648,CAR,406,Mon A
408,Thu Aug 19 11:38:52 2021,9745831,TRUCK,407,Fri A
409,Fri Aug  6 03:00:46 2021,7337960,CAR,408,Thu A
410,Tue Aug 10 15:04:38 2021,3612246,CAR,409,Fri A
411,Tue Aug 10 19:31:40 2021,8601164,CAR,410,Tue A
412,Sat Jul 31 15:35:09 2021,6123311,TRUCK,411,Tue A
413,Mon Aug  2 08:29:14 2021,3507029,CAR,412,Sat J
414,Tue Aug  3 10:38:37 2021,1725151,TRUCK,413,Mon A
415,Wed Aug 11 11:29:02 2021,8860504,CAR,414,Tue A
416,Sat Aug  7 22:59:56 2021,2017681,TRUCK,415,Wed A
417,Sat Aug  7 23:16:29 2021,8183479,CAR,416,Sat A
418,Tue Aug 17 02:49:59 2021,8811914,CAR,417,Sat A
419,Sun Aug 15 00:53:46 2021,9631688,CAR,418,Tue A
420,Mon Aug  9 02:25:32 2021,8193463,TRUCK,419,Sun A
421,Tue Aug  3 19:54:41 2021,1766709,CAR,420,Mon A
422,Tue Aug 10 08:15:41 2021,4909497,CAR,421,Tue A
423,Thu Aug 19 16:48:08 2021,7279029,TRUCK,422,Tue A
424,Wed Aug 18 14:23:40 2021,4791619,CAR,423,Thu A
425,Sat Aug  7 09:05:10 2021,8712036,CAR,424,Wed A
426,Thu Aug 19 04:58:15 2021,4973747,CAR,425,Sat A
427,Sun Aug  1 04:42:52 2021,2800039,CAR,426,Thu A
428,Thu Aug  5 14:45:19 2021,9337207,CAR,427,Sun A
429,Wed Aug 11 06:53:51 2021,9220703,CAR,428,Thu A
430,Thu Aug 12 03:06:56 2021,5090710,CAR,429,Wed A
431,Wed Aug 18 01:59:31 2021,9726834,TRUCK,430,Thu A
432,Fri Aug 20 20:39:23 2021,8464288,CAR,431,Wed A
433,Tue Aug 10 07:41:38 2021,2918487,CAR,432,Fri A
434,Sun Aug  8 15:32:55 2021,6975253,CAR,433,Tue A
435,Sat Jul 31 05:54:57 2021,873000,CAR,434,Sun A
436,Thu Aug  5 12:16:13 2021,7144030,TRUCK,435,Sat J
437,Wed Aug 18 23:08:31 2021,74751,CAR,436,Thu A
438,Mon Aug 16 15:31:24 2021,3092624,CAR,437,Wed A
439,Thu Aug 19 23:08:03 2021,8043044,TRUCK,438,Mon A
440,Thu Aug 19 18:40:24 2021,6763315,CAR,439,Thu A
441,Thu Aug  5 08:14:28 2021,7665718,VAN,440,Thu A
442,Wed Aug 18 05:43:44 2021,2030697,CAR,441,Thu A
443,Mon Aug  2 03:52:31 2021,3546362,CAR,442,Wed A
444,Mon Aug 16 00:20:11 2021,5579622,CAR,443,Mon A
445,Mon Aug  9 16:40:36 2021,6766212,TRUCK,444,Mon A
446,Thu Aug 19 02:55:39 2021,8678822,CAR,445,Mon A
447,Thu Aug 12 17:06:06 2021,2515206,CAR,446,Thu A
448,Mon Aug 16 18:09:47 2021,9647104,CAR,447,Thu A
449,Fri Aug  6 12:07:31 2021,8363585,CAR,448,Mon A
450,Sat Aug 14 22:43:39 2021,954814,TRUCK,449,Fri A
451,Fri Jul 30 15:15:49 2021,3500082,CAR,450,Sat A
452,Thu Jul 29 22:44:15 2021,4302933,CAR,451,Fri J
453,Sat Aug 21 11:38:46 2021,1281592,TRUCK,452,Thu J
454,Wed Aug 11 09:22:42 2021,1668996,CAR,453,Sat A
455,Thu Aug 19 19:22:53 2021,2799295,TRUCK,454,Wed A
456,Tue Aug 10 12:54:07 2021,155498,TRUCK,455,Thu A
457,Sat Aug 21 16:57:14 2021,3127161,VAN,456,Tue A
458,Thu Aug 19 16:29:39 2021,8415963,CAR,457,Sat A
459,Thu Aug  5 03:33:30 2021,4507082,CAR,458,Thu A
460,Fri Aug 13 09:00:36 2021,7935251,CAR,459,Thu A
461,Wed Aug 11 19:02:46 2021,2868406,CAR,460,Fri A
462,Mon Aug  2 19:31:03 2021,2337912,CAR,461,Wed A
463,Mon Aug 16 16:30:43 2021,3881228,CAR,462,Mon A
464,Wed Aug 11 01:51:46 2021,5263238,CAR,463,Mon A
465,Sun Aug 15 04:25:10 2021,4571658,VAN,464,Wed A
466,Thu Aug 19 23:55:54 2021,3017277,CAR,465,Sun A
467,Sun Aug 22 03:51:32 2021,9879687,CAR,466,Thu A
468,Fri Aug 13 10:00:03 2021,4056126,CAR,467,Sun A
469,Thu Aug  5 13:34:50 2021,6201597,VAN,468,Fri A
470,Tue Aug  3 01:04:46 2021,5063598,TRUCK,469,Thu A
471,Sun Aug 15 06:09:40 2021,4666427,CAR,470,Tue A
472,Sun Aug 15 08:07:00 2021,9169123,CAR,471,Sun A
473,Sun Aug 22 16:23:05 2021,3521342,TRUCK,472,Sun A
474,Fri Jul 30 07:28:31 2021,4997147,CAR,473,Sun A
475,Tue Aug  3 04:49:32 2021,4334699,CAR,474,Fri J
476,Sun Aug  1 16:32:40 2021,3896955,VAN,475,Tue A
477,Sun Aug  1 14:13:06 2021,685502,CAR,476,Sun A
478,Wed Aug  4 06:20:23 2021,3723750,TRUCK,477,Sun A
479,Sun Aug 22 14:50:30 2021,8981107,CAR,478,Wed A
480,Sun Aug 15 07:08:24 2021,8161215,TRUCK,479,Sun A
481,Sat Aug 21 11:14:40 2021,5494532,TRUCK,480,Sun A
482,Wed Aug 11 20:32:07 2021,4709167,CAR,481,Sat A
483,Sun Aug 22 05:19:54 2021,326314,CAR,482,Wed A
484,Thu Jul 29 14:21:36 2021,256879,CAR,483,Sun A
485,Fri Jul 30 11:05:14 2021,5763581,VAN,484,Thu J
486,Tue Aug 17 18:49:46 2021,8131510,CAR,485,Fri J
487,Mon Aug  9 03:42:43 2021,8025290,CAR,486,Tue A
488,Fri Jul 30 01:56:01 2021,1988177,CAR,487,Mon A
489,Sun Aug  8 00:30:25 2021,8145530,CAR,488,Fri J
490,Tue Aug 10 06:44:29 2021,3562599,VAN,489,Sun A
491,Tue Aug 17 16:54:51 2021,1916677,CAR,490,Tue A
492,Wed Aug 18 06:21:04 2021,6726273,TRUCK,491,Tue A
493,Wed Aug  4 23:24:38 2021,8523480,CAR,492,Wed A
494,Thu Aug 19 00:56:38 2021,1631685,TRUCK,493,Wed A
495,Sat Aug 14 03:33:50 2021,9252011,TRUCK,494,Thu A
496,Sat Aug 21 22:03:13 2021,7300558,CAR,495,Sat A
497,Wed Aug  4 15:40:58 2021,848840,CAR,496,Sat A
498,Fri Aug 13 20:46:37 2021,4739032,CAR,497,Wed A
499,Mon Aug  2 12:44:36 2021,1489777,VAN,498,Fri A
500,Thu Aug  5 17:09:26 2021,7710222,CAR,499,Mon A
501,Fri Aug 13 02:03:31 2021,6885916,CAR,500,Thu A
502,Wed Aug  4 18:50:39 2021,1900389,TRUCK,501,Fri A
503,Tue Aug 17 22:35:16 2021,4875056,TRUCK,502,Wed A
504,Sat Aug 14 04:09:11 2021,9306326,TRUCK,503,Tue A
505,Thu Aug 12 11:53:39 2021,8211013,CAR,504,Sat A
506,Tue Aug  3 16:42:19 2021,6412488,CAR,505,Thu A
507,Fri Aug  6 07:58:40 2021,8703705,CAR,506,Tue A
508,Thu Aug 12 06:47:15 2021,278147,TRUCK,507,Fri A
509,Mon Aug 16 12:14:34 2021,960545,VAN,508,Thu A
510,Wed Aug 18 12:30:35 2021,6056685,CAR,509,Mon A
511,Wed Aug  4 20:40:31 2021,4273899,TRUCK,510,Wed A
512,Sat Aug  7 11:34:45 2021,7485577,CAR,511,Wed A
513,Mon Aug 16 20:54:00 2021,120233,CAR,512,Sat A
514,Tue Aug  3 01:50:31 2021,2438318,CAR,513,Mon A
515,Tue Aug  3 09:35:23 2021,5100664,TRUCK,514,Tue A
516,Mon Aug 16 05:42:59 2021,3119836,CAR,515,Tue A
517,Fri Jul 30 16:54:19 2021,5631034,CAR,516,Mon A
518,Tue Aug 17 11:29:11 2021,8228986,TRUCK,517,Fri J
519,Wed Aug  4 07:19:27 2021,434238,CAR,518,Tue A
520,Sat Jul 31 15:12:19 2021,7664842,TRUCK,519,Wed A
521,Tue Aug  3 13:29:48 2021,7262675,CAR,520,Sat J
522,Sat Aug 14 01:05:23 2021,9771276,CAR,521,Tue A
523,Sun Aug 22 08:29:54 2021,9842071,TRUCK,522,Sat A
524,Wed Aug  4 04:09:56 2021,1914947,TRUCK,523,Sun A
525,Fri Jul 30 17:17:39 2021,1955268,CAR,524,Wed A
526,Sun Aug  1 07:35:06 2021,5515957,CAR,525,Fri J
527,Sun Aug 22 09:39:42 2021,8622096,CAR,526,Sun A
528,Tue Aug 17 07:32:18 2021,8753559,TRUCK,527,Sun A
529,Thu Aug 12 01:36:59 2021,3601495,CAR,528,Tue A
530,Fri Jul 30 14:30:56 2021,2025847,CAR,529,Thu A
531,Wed Aug  4 05:06:49 2021,9026973,CAR,530,Fri J
532,Thu Aug 19 16:40:17 2021,4905006,CAR,531,Wed A
533,Sun Aug  8 06:59:35 2021,3836559,CAR,532,Thu A
534,Thu Jul 29 11:33:13 2021,280707,CAR,533,Sun A
535,Fri Aug  6 09:14:44 2021,1636541,VAN,534,Thu J
536,Fri Jul 30 23:12:08 2021,7979017,TRUCK,535,Fri A
537,Fri Aug 13 15:13:57 2021,7543450,VAN,536,Fri J
538,Sun Aug  8 21:10:36 2021,2205725,CAR,537,Fri A
539,Wed Aug 11 03:02:20 2021,4863506,CAR,538,Sun A
540,Sat Aug 14 10:42:45 2021,2456417,CAR,539,Wed A
541,Sun Aug  1 22:18:45 2021,3298279,CAR,540,Sat A
542,Sun Aug  1 05:51:52 2021,6406520,CAR,541,Sun A
543,Tue Aug 10 23:03:49 2021,7381678,CAR,542,Sun A
544,Thu Jul 29 13:29:37 2021,7377775,TRUCK,543,Tue A
545,Fri Jul 30 18:20:15 2021,5957136,CAR,544,Thu J
546,Sun Aug 15 20:31:58 2021,9491195,CAR,545,Fri J
547,Wed Aug  4 21:58:50 2021,7578723,CAR,546,Sun A
548,Wed Aug  4 16:17:42 2021,7567440,CAR,547,Wed A
549,Mon Aug 16 05:33:09 2021,4296882,CAR,548,Wed A
550,Wed Aug  4 07:09:08 2021,6011023,TRUCK,549,Mon A
551,Tue Aug 17 14:43:54 2021,6498517,CAR,550,Wed A
552,Wed Aug 11 23:34:57 2021,2421022,VAN,551,Tue A
553,Tue Aug 17 01:08:43 2021,6247569,CAR,552,Wed A
554,Sun Aug  8 00:12:08 2021,7335690,CAR,553,Tue A
555,Sat Aug 21 18:52:48 2021,5557139,CAR,554,Sun A
556,Thu Aug 12 13:31:35 2021,3606424,CAR,555,Sat A
557,Tue Aug  3 01:12:48 2021,213742,VAN,556,Thu A
558,Tue Aug 10 05:50:23 2021,271972,CAR,557,Tue A
559,Tue Aug  3 04:44:19 2021,8708305,CAR,558,Tue A
560,Sat Aug 14 16:15:26 2021,5595295,TRUCK,559,Tue A
561,Mon Aug  2 08:07:34 2021,4047163,TRUCK,560,Sat A
562,Sun Aug  1 00:57:14 2021,7410078,VAN,561,Mon A
563,Sat Aug 14 05:50:30 2021,799900,CAR,562,Sun A
564,Thu Aug 12 23:19:11 2021,3628285,CAR,563,Sat A
565,Mon Aug  2 01:08:32 2021,1238213,TRUCK,564,Thu A
566,Wed Aug 18 00:54:22 2021,3114925,TRUCK,565,Mon A
567,Wed Aug  4 14:20:15 2021,8007927,TRUCK,566,Wed A
568,Fri Aug  6 01:11:44 2021,7112490,CAR,567,Wed A
569,Thu Aug 19 01:13:28 2021,7937564,VAN,568,Fri A
570,Fri Aug 13 23:32:55 2021,6811197,CAR,569,Thu A
571,Sun Aug 15 22:32:37 2021,8837823,CAR,570,Fri A
572,Wed Aug  4 01:35:34 2021,8370925,CAR,571,Sun A
573,Fri Jul 30 20:11:56 2021,2912692,CAR,572,Wed A
574,Tue Aug 10 16:10:19 2021,1704930,TRUCK,573,Fri J
575,Thu Aug 19 07:55:38 2021,9828050,CAR,574,Tue A
576,Thu Jul 29 14:17:48 2021,8691508,CAR,575,Thu A
577,Mon Aug 16 08:36:18 2021,5350555,CAR,576,Thu J
578,Thu Aug 12 11:21:14 2021,87473,TRUCK,577,Mon A
579,Wed Aug 18 23:24:41 2021,1402344,CAR,578,Thu A
580,Fri Aug 20 18:01:26 2021,604087,TRUCK,579,Wed A
581,Sat Aug  7 05:29:19 2021,9100282,TRUCK,580,Fri A
582,Mon Aug 16 09:49:12 2021,2977249,CAR,581,Sat A
583,Sat Aug  7 03:43:24 2021,100740,CAR,582,Mon A
584,Sun Aug 15 04:37:00 2021,176275,VAN,583,Sat A
585,Mon Aug  2 08:14:54 2021,3656732,VAN,584,Sun A
586,Fri Aug 20 14:26:22 2021,448181,CAR,585,Mon A
587,Tue Aug 17 02:57:33 2021,7035330,TRUCK,586,Fri A
588,Sun Aug  8 12:42:51 2021,6030362,TRUCK,587,Tue A
589,Sun Aug  1 02:08:15 2021,7220576,CAR,588,Sun A
590,Mon Aug  2 02:55:18 2021,1125429,CAR,589,Sun A
591,Tue Aug 17 07:35:42 2021,9725410,CAR,590,Mon A
592,Tue Aug 17 05:16:38 2021,7233815,CAR,591,Tue A
593,Sun Aug 22 11:37:54 2021,9779572,CAR,592,Tue A
594,Fri Aug 13 05:56:53 2021,9495937,VAN,593,Sun A
595,Sat Aug  7 03:02:35 2021,9617462,CAR,594,Fri A
596,Sat Aug  7 04:07:08 2021,8297055,CAR,595,Sat A
597,Wed Aug  4 06:47:42 2021,4910789,VAN,596,Sat A
598,Sat Aug  7 09:19:48 2021,1795010,TRUCK,597,Wed A
599,Fri Aug  6 11:42:14 2021,1885601,TRUCK,598,Sat A
600,Sun Aug  8 22:24:25 2021,4547568,TRUCK,599,Fri A
601,Sun Aug  8 21:18:52 2021,8915435,CAR,600,Sun A
602,Wed Aug 18 21:20:47 2021,6178034,CAR,601,Sun A
603,Sat Jul 31 19:25:50 2021,1203830,CAR,602,Wed A
604,Sun Aug 22 16:07:57 2021,6687177,CAR,603,Sat J
605,Wed Aug 11 04:00:20 2021,4272576,VAN,604,Sun A
606,Thu Aug  5 07:32:55 2021,8019404,CAR,605,Wed A
607,Sat Aug 21 15:05:13 2021,6637613,VAN,606,Thu A
608,Wed Aug 18 21:39:19 2021,4093668,CAR,607,Sat A
609,Tue Aug 17 14:56:04 2021,6432466,VAN,608,Wed A
610,Sun Aug  1 01:07:30 2021,6224747,CAR,609,Tue A
611,Sun Aug  8 13:12:58 2021,1106516,VAN,610,Sun A
612,Tue Aug 17 22:51:27 2021,2028559,CAR,611,Sun A
613,Tue Aug 10 23:10:02 2021,7244363,VAN,612,Tue A
614,Thu Aug  5 06:57:10 2021,630060,CAR,613,Tue A
615,Sun Aug  1 18:02:23 2021,2402303,CAR,614,Thu A
616,Mon Aug  2 20:55:27 2021,6921835,VAN,615,Sun A
617,Mon Aug 16 01:19:24 2021,4721228,CAR,616,Mon A
618,Fri Aug 13 15:17:30 2021,9228124,CAR,617,Mon A
619,Tue Aug 17 09:19:10 2021,1749235,CAR,618,Fri A
620,Sun Aug 22 04:37:03 2021,8040472,CAR,619,Tue A
621,Wed Aug 18 08:19:46 2021,693334,VAN,620,Sun A
622,Wed Aug 11 14:55:38 2021,2858446,CAR,621,Wed A
623,Wed Aug 11 12:54:38 2021,8763548,CAR,622,Wed A
624,Mon Aug  2 05:07:45 2021,4024297,CAR,623,Wed A
625,Sun Aug 15 22:47:42 2021,4363442,CAR,624,Mon A
626,Mon Aug  2 14:33:38 2021,3403611,CAR,625,Sun A
627,Thu Aug  5 15:33:15 2021,1595918,CAR,626,Mon A
628,Sat Aug 21 08:47:46 2021,3632725,TRUCK,627,Thu A
629,Fri Aug 13 09:06:03 2021,7371447,CAR,628,Sat A
630,Sat Aug 21 08:46:15 2021,6099248,CAR,629,Fri A
631,Sun Aug 22 08:07:57 2021,1660640,CAR,630,Sat A
632,Mon Aug 16 16:01:24 2021,1690777,CAR,631,Sun A
633,Tue Aug 10 08:08:11 2021,1115588,CAR,632,Mon A
634,Sat Jul 31 14:08:13 2021,352509,TRUCK,633,Tue A
635,Mon Aug 16 16:25:58 2021,7348691,CAR,634,Sat J
636,Mon Aug  9 05:15:00 2021,6742693,VAN,635,Mon A
637,Sun Aug  8 11:02:00 2021,8887256,TRUCK,636,Mon A
638,Sat Jul 31 03:42:19 2021,9285412,CAR,637,Sun A
639,Tue Aug  3 11:23:12 2021,1520291,VAN,638,Sat J
640,Sat Jul 31 21:52:05 2021,5214202,CAR,639,Tue A
641,Wed Aug 11 00:23:50 2021,6933776,CAR,640,Sat J
642,Thu Aug 12 00:46:30 2021,3903772,CAR,641,Wed A
643,Fri Aug 20 22:47:33 2021,5258730,CAR,642,Thu A
644,Sun Aug 22 15:57:17 2021,1853606,CAR,643,Fri A
645,Mon Aug  9 11:42:35 2021,8435752,CAR,644,Sun A
646,Tue Aug  3 23:46:30 2021,2536867,CAR,645,Mon A
647,Sat Aug 14 00:00:51 2021,9418417,TRUCK,646,Tue A
648,Fri Aug  6 01:00:45 2021,8428668,CAR,647,Sat A
649,Tue Aug  3 15:37:52 2021,4395137,CAR,648,Fri A
650,Mon Aug  2 12:15:01 2021,1030027,CAR,649,Tue A
651,Tue Aug 10 11:43:45 2021,9415672,CAR,650,Mon A
652,Mon Aug  9 01:26:55 2021,7396595,VAN,651,Tue A
653,Fri Aug 20 06:36:00 2021,9636439,CAR,652,Mon A
654,Fri Aug 20 09:32:30 2021,3354465,CAR,653,Fri A
655,Sat Aug 14 00:32:36 2021,5520004,TRUCK,654,Fri A
656,Tue Aug 17 00:01:05 2021,5856047,CAR,655,Sat A
657,Fri Aug  6 12:04:19 2021,1820040,TRUCK,656,Tue A
658,Wed Aug 11 19:59:57 2021,6020442,CAR,657,Fri A
659,Fri Aug 13 17:23:26 2021,3849475,CAR,658,Wed A
660,Sat Aug 21 17:15:49 2021,704494,CAR,659,Fri A
661,Thu Aug  5 09:20:33 2021,8603298,CAR,660,Sat A
662,Thu Aug 12 22:36:25 2021,4799222,CAR,661,Thu A
663,Sat Aug 21 23:35:39 2021,5004597,CAR,662,Thu A
664,Tue Aug  3 06:56:46 2021,7561863,CAR,663,Sat A
665,Tue Aug  3 20:06:23 2021,8591617,CAR,664,Tue A
666,Fri Aug 20 01:05:05 2021,5883883,CAR,665,Tue A
667,Fri Aug  6 02:00:59 2021,3813810,CAR,666,Fri A
668,Thu Aug  5 14:04:38 2021,2476675,TRUCK,667,Fri A
669,Fri Jul 30 20:27:55 2021,5957485,CAR,668,Thu A
670,Tue Aug 10 06:30:01 2021,6064981,VAN,669,Fri J
671,Thu Jul 29 17:01:07 2021,6289285,CAR,670,Tue A
672,Thu Jul 29 16:59:31 2021,6164905,TRUCK,671,Thu J
673,Fri Aug 13 22:36:23 2021,2657309,CAR,672,Thu J
674,Thu Aug 12 07:51:22 2021,1091632,CAR,673,Fri A
675,Sat Aug 14 08:25:48 2021,6236249,TRUCK,674,Thu A
676,Sun Aug 15 20:58:19 2021,8118921,TRUCK,675,Sat A
677,Sun Aug 15 07:01:54 2021,4930492,VAN,676,Sun A
678,Thu Aug 19 17:00:34 2021,213950,TRUCK,677,Sun A
679,Fri Aug 20 02:38:02 2021,2379442,TRUCK,678,Thu A
680,Mon Aug  9 04:39:27 2021,2425063,VAN,679,Fri A
681,Thu Aug 12 02:50:56 2021,7001575,CAR,680,Mon A
682,Sat Aug 21 13:25:48 2021,7504072,CAR,681,Thu A
683,Wed Aug  4 20:43:10 2021,1083028,CAR,682,Sat A
684,Tue Aug 10 09:21:43 2021,5262688,CAR,683,Wed A
685,Tue Aug  3 09:51:32 2021,1074381,TRUCK,684,Tue A
686,Fri Aug 20 18:39:12 2021,3483985,CAR,685,Tue A
687,Tue Aug 10 01:09:38 2021,3685214,CAR,686,Fri A
688,Fri Aug 13 03:50:13 2021,5668290,CAR,687,Tue A
689,Tue Aug 17 11:41:52 2021,2505055,CAR,688,Fri A
690,Thu Aug 12 09:28:16 2021,8945301,VAN,689,Tue A
691,Sun Aug 22 10:37:24 2021,8927267,CAR,690,Thu A
692,Thu Aug 19 16:10:17 2021,9640874,TRUCK,691,Sun A
693,Fri Aug 20 01:05:07 2021,5414117,VAN,692,Thu A
694,Fri Aug 13 03:12:57 2021,560693,CAR,693,Fri A
695,Tue Aug 10 08:12:09 2021,7123396,TRUCK,694,Fri A
696,Mon Aug  9 11:55:17 2021,3862669,TRUCK,695,Tue A
697,Sun Aug  8 19:59:42 2021,6074080,VAN,696,Mon A
698,Sun Aug  8 04:53:28 2021,4726446,CAR,697,Sun A
699,Sun Aug 15 03:26:42 2021,8454959,CAR,698,Sun A
700,Tue Aug 10 10:28:39 2021,5600873,CAR,699,Sun A
701,Sat Jul 31 15:44:26 2021,246731,CAR,700,Tue A
702,Wed Aug 18 09:23:19 2021,6548772,TRUCK,701,Sat J
703,Sat Jul 31 16:42:00 2021,1816731,TRUCK,702,Wed A
704,Wed Aug 11 17:52:18 2021,6533730,CAR,703,Sat J
705,Mon Aug  9 06:15:17 2021,8497957,CAR,704,Wed A
706,Fri Aug 20 22:15:51 2021,5027644,CAR,705,Mon A
707,Sun Aug 15 23:04:51 2021,6347920,CAR,706,Fri A
708,Mon Aug 16 07:18:22 2021,3371782,TRUCK,707,Sun A
709,Sat Aug 14 12:59:28 2021,2738537,CAR,708,Mon A
710,Mon Aug  2 07:06:01 2021,6929785,CAR,709,Sat A
711,Tue Aug 10 03:18:53 2021,8904786,CAR,710,Mon A
712,Sun Aug 15 00:10:07 2021,1565319,CAR,711,Tue A
713,Sun Aug 15 02:02:22 2021,7209312,VAN,712,Sun A
714,Sat Jul 31 23:01:19 2021,1035505,TRUCK,713,Sun A
715,Thu Aug 12 22:16:26 2021,9949432,TRUCK,714,Sat J
716,Mon Aug  9 07:43:56 2021,3093849,TRUCK,715,Thu A
717,Tue Aug 10 20:23:04 2021,8252431,TRUCK,716,Mon A
718,Sun Aug  1 12:03:00 2021,3416177,CAR,717,Tue A
719,Thu Jul 29 15:44:59 2021,9998600,CAR,718,Sun A
720,Tue Aug  3 12:24:20 2021,7560984,CAR,719,Thu J
721,Fri Aug  6 04:16:15 2021,8749368,VAN,720,Tue A
722,Mon Aug  2 16:46:49 2021,8251411,CAR,721,Fri A
723,Mon Aug 16 23:11:03 2021,6573286,TRUCK,722,Mon A
724,Fri Aug  6 21:43:51 2021,847179,TRUCK,723,Mon A
725,Thu Aug 12 10:30:52 2021,9937023,CAR,724,Fri A
726,Sun Aug  8 10:07:31 2021,506614,TRUCK,725,Thu A
727,Fri Aug 20 19:00:34 2021,1731263,CAR,726,Sun A
728,Sat Aug 14 02:48:59 2021,1084601,VAN,727,Fri A
729,Mon Aug  2 21:20:18 2021,2552719,TRUCK,728,Sat A
730,Tue Aug  3 15:56:44 2021,2890131,TRUCK,729,Mon A
731,Fri Aug 13 12:39:24 2021,9857238,TRUCK,730,Tue A
732,Sun Aug  1 02:03:31 2021,8309956,TRUCK,731,Fri A
733,Sun Aug  1 09:46:51 2021,2456501,CAR,732,Sun A
734,Thu Aug 19 18:52:28 2021,9848677,VAN,733,Sun A
735,Fri Jul 30 21:43:09 2021,8816903,CAR,734,Thu A
736,Fri Aug 13 11:34:11 2021,7407633,CAR,735,Fri J
737,Fri Aug 20 10:56:47 2021,849886,CAR,736,Fri A
738,Wed Aug  4 23:43:50 2021,993101,TRUCK,737,Fri A
739,Wed Aug 18 19:20:30 2021,5510650,TRUCK,738,Wed A
740,Fri Aug 20 10:12:20 2021,7751215,TRUCK,739,Wed A
741,Sun Aug  1 10:30:28 2021,9488458,CAR,740,Fri A
742,Thu Jul 29 20:09:29 2021,3016951,CAR,741,Sun A
743,Sat Aug  7 04:47:13 2021,3412902,TRUCK,742,Thu J
744,Sat Aug 14 10:44:52 2021,5938269,CAR,743,Sat A
745,Fri Aug 20 09:20:23 2021,301048,CAR,744,Sat A
746,Tue Aug 10 10:29:34 2021,2514884,CAR,745,Fri A
747,Wed Aug  4 10:50:57 2021,8714572,TRUCK,746,Tue A
748,Mon Aug 16 23:40:52 2021,4912460,CAR,747,Wed A
749,Sun Aug 22 17:40:41 2021,7326275,CAR,748,Mon A
750,Fri Jul 30 01:26:02 2021,6209351,TRUCK,749,Sun A
751,Tue Aug 17 14:18:58 2021,6287098,TRUCK,750,Fri J
752,Sun Aug 15 09:47:19 2021,2931553,VAN,751,Tue A
753,Tue Aug 17 11:25:17 2021,8625410,VAN,752,Sun A
754,Tue Aug 17 22:51:38 2021,5641360,TRUCK,753,Tue A
755,Sat Aug  7 17:49:27 2021,7136026,VAN,754,Tue A
756,Thu Jul 29 13:29:13 2021,9549273,CAR,755,Sat A
757,Sat Jul 31 15:42:55 2021,8618426,CAR,756,Thu J
758,Tue Aug 17 09:02:03 2021,6668114,TRUCK,757,Sat J
759,Thu Aug  5 14:56:52 2021,7979453,TRUCK,758,Tue A
760,Wed Aug 11 16:03:47 2021,9590322,CAR,759,Thu A
761,Sun Aug  1 13:41:36 2021,1662925,CAR,760,Wed A
762,Fri Aug  6 22:09:07 2021,3391660,CAR,761,Sun A
763,Tue Aug 10 06:38:40 2021,5925569,CAR,762,Fri A
764,Tue Aug  3 01:50:31 2021,7938310,TRUCK,763,Tue A
765,Mon Aug 16 04:04:28 2021,2629303,CAR,764,Tue A
766,Fri Aug 13 03:05:26 2021,8548942,TRUCK,765,Mon A
767,Wed Aug  4 01:27:59 2021,5563110,TRUCK,766,Fri A
768,Tue Aug 17 19:01:51 2021,4896720,VAN,767,Wed A
769,Fri Aug  6 09:27:38 2021,2227372,CAR,768,Tue A
770,Thu Jul 29 18:22:20 2021,9240446,CAR,769,Fri A
771,Thu Aug 12 05:07:24 2021,3633085,VAN,770,Thu J
772,Fri Aug  6 16:18:11 2021,4895267,VAN,771,Thu A
773,Wed Aug 11 18:47:56 2021,75485,TRUCK,772,Fri A
774,Sun Aug  8 11:08:50 2021,8400110,CAR,773,Wed A
775,Thu Aug 19 16:40:11 2021,1593910,TRUCK,774,Sun A
776,Mon Aug  9 18:43:19 2021,6058069,CAR,775,Thu A
777,Mon Aug 16 02:22:25 2021,8805422,CAR,776,Mon A
778,Wed Aug 18 08:26:17 2021,5997015,CAR,777,Mon A
779,Wed Aug  4 07:46:02 2021,8327281,TRUCK,778,Wed A
780,Thu Aug 12 02:38:19 2021,9894489,CAR,779,Wed A
781,Sat Aug  7 11:24:33 2021,2013779,CAR,780,Thu A
782,Wed Aug 18 06:35:33 2021,8081131,CAR,781,Sat A
783,Wed Aug  4 07:01:24 2021,4715776,VAN,782,Wed A
784,Wed Aug 18 01:20:23 2021,6715322,CAR,783,Wed A
785,Fri Aug 20 21:30:21 2021,1517271,TRUCK,784,Wed A
786,Fri Aug  6 05:35:59 2021,7848466,CAR,785,Fri A
787,Sat Aug  7 00:04:31 2021,8613201,CAR,786,Fri A
