Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Type of Payment code,Vehicle Code
421,Tue Aug  3 19:54:41 2021,1766709,car,420,Mon A
422,Tue Aug 10 08:15:41 2021,4909497,car,421,Tue A
423,Thu Aug 19 16:48:08 2021,7279029,truck,422,Tue A
424,Wed Aug 18 14:23:40 2021,4791619,car,423,Thu A
425,Sat Aug  7 09:05:10 2021,8712036,car,424,Wed A
426,Thu Aug 19 04:58:15 2021,4973747,car,425,Sat A
427,Sun Aug  1 04:42:52 2021,2800039,car,426,Thu A
428,Thu Aug  5 14:45:19 2021,9337207,car,427,Sun A
429,Wed Aug 11 06:53:51 2021,9220703,car,428,Thu A
430,Thu Aug 12 03:06:56 2021,5090710,car,429,Wed A
431,Wed Aug 18 01:59:31 2021,9726834,truck,430,Thu A
432,Fri Aug 20 20:39:23 2021,8464288,car,431,Wed A
433,Tue Aug 10 07:41:38 2021,2918487,car,432,Fri A
434,Sun Aug  8 15:32:55 2021,6975253,car,433,Tue A
435,Sat Jul 31 05:54:57 2021,873000,car,434,Sun A
436,Thu Aug  5 12:16:13 2021,7144030,truck,435,Sat J
437,Wed Aug 18 23:08:31 2021,74751,car,436,Thu A
438,Mon Aug 16 15:31:24 2021,3092624,car,437,Wed A
439,Thu Aug 19 23:08:03 2021,8043044,truck,438,Mon A
440,Thu Aug 19 18:40:24 2021,6763315,car,439,Thu A
441,Thu Aug  5 08:14:28 2021,7665718,van,440,Thu A
442,Wed Aug 18 05:43:44 2021,2030697,car,441,Thu A
443,Mon Aug  2 03:52:31 2021,3546362,car,442,Wed A
444,Mon Aug 16 00:20:11 2021,5579622,car,443,Mon A
445,Mon Aug  9 16:40:36 2021,6766212,truck,444,Mon A
446,Thu Aug 19 02:55:39 2021,8678822,car,445,Mon A
447,Thu Aug 12 17:06:06 2021,2515206,car,446,Thu A
448,Mon Aug 16 18:09:47 2021,9647104,car,447,Thu A
449,Fri Aug  6 12:07:31 2021,8363585,car,448,Mon A
450,Sat Aug 14 22:43:39 2021,954814,truck,449,Fri A
451,Fri Jul 30 15:15:49 2021,3500082,car,450,Sat A
452,Thu Jul 29 22:44:15 2021,4302933,car,451,Fri J
453,Sat Aug 21 11:38:46 2021,1281592,truck,452,Thu J
454,Wed Aug 11 09:22:42 2021,1668996,car,453,Sat A
455,Thu Aug 19 19:22:53 2021,2799295,truck,454,Wed A
456,Tue Aug 10 12:54:07 2021,155498,truck,455,Thu A
457,Sat Aug 21 16:57:14 2021,3127161,van,456,Tue A
458,Thu Aug 19 16:29:39 2021,8415963,car,457,Sat A
459,Thu Aug  5 03:33:30 2021,4507082,car,458,Thu A
460,Fri Aug 13 09:00:36 2021,7935251,car,459,Thu A
461,Wed Aug 11 19:02:46 2021,2868406,car,460,Fri A
462,Mon Aug  2 19:31:03 2021,2337912,car,461,Wed A
463,Mon Aug 16 16:30:43 2021,3881228,car,462,Mon A
464,Wed Aug 11 01:51:46 2021,5263238,car,463,Mon A
465,Sun Aug 15 04:25:10 2021,4571658,van,464,Wed A
466,Thu Aug 19 23:55:54 2021,3017277,car,465,Sun A
467,Sun Aug 22 03:51:32 2021,9879687,car,466,Thu A
468,Fri Aug 13 10:00:03 2021,4056126,car,467,Sun A
469,Thu Aug  5 13:34:50 2021,6201597,van,468,Fri A
470,Tue Aug  3 01:04:46 2021,5063598,truck,469,Thu A
471,Sun Aug 15 06:09:40 2021,4666427,car,470,Tue A
472,Sun Aug 15 08:07:00 2021,9169123,car,471,Sun A
473,Sun Aug 22 16:23:05 2021,3521342,truck,472,Sun A
474,Fri Jul 30 07:28:31 2021,4997147,car,473,Sun A
475,Tue Aug  3 04:49:32 2021,4334699,car,474,Fri J
476,Sun Aug  1 16:32:40 2021,3896955,van,475,Tue A
477,Sun Aug  1 14:13:06 2021,685502,car,476,Sun A
478,Wed Aug  4 06:20:23 2021,3723750,truck,477,Sun A
479,Sun Aug 22 14:50:30 2021,8981107,car,478,Wed A
480,Sun Aug 15 07:08:24 2021,8161215,truck,479,Sun A
481,Sat Aug 21 11:14:40 2021,5494532,truck,480,Sun A
482,Wed Aug 11 20:32:07 2021,4709167,car,481,Sat A
483,Sun Aug 22 05:19:54 2021,326314,car,482,Wed A
484,Thu Jul 29 14:21:36 2021,256879,car,483,Sun A
485,Fri Jul 30 11:05:14 2021,5763581,van,484,Thu J
486,Tue Aug 17 18:49:46 2021,8131510,car,485,Fri J
487,Mon Aug  9 03:42:43 2021,8025290,car,486,Tue A
488,Fri Jul 30 01:56:01 2021,1988177,car,487,Mon A
489,Sun Aug  8 00:30:25 2021,8145530,car,488,Fri J
490,Tue Aug 10 06:44:29 2021,3562599,van,489,Sun A
491,Tue Aug 17 16:54:51 2021,1916677,car,490,Tue A
492,Wed Aug 18 06:21:04 2021,6726273,truck,491,Tue A
493,Wed Aug  4 23:24:38 2021,8523480,car,492,Wed A
494,Thu Aug 19 00:56:38 2021,1631685,truck,493,Wed A
495,Sat Aug 14 03:33:50 2021,9252011,truck,494,Thu A
496,Sat Aug 21 22:03:13 2021,7300558,car,495,Sat A
497,Wed Aug  4 15:40:58 2021,848840,car,496,Sat A
498,Fri Aug 13 20:46:37 2021,4739032,car,497,Wed A
499,Mon Aug  2 12:44:36 2021,1489777,van,498,Fri A
500,Thu Aug  5 17:09:26 2021,7710222,car,499,Mon A
501,Fri Aug 13 02:03:31 2021,6885916,car,500,Thu A
502,Wed Aug  4 18:50:39 2021,1900389,truck,501,Fri A
503,Tue Aug 17 22:35:16 2021,4875056,truck,502,Wed A
504,Sat Aug 14 04:09:11 2021,9306326,truck,503,Tue A
505,Thu Aug 12 11:53:39 2021,8211013,car,504,Sat A
506,Tue Aug  3 16:42:19 2021,6412488,car,505,Thu A
507,Fri Aug  6 07:58:40 2021,8703705,car,506,Tue A
508,Thu Aug 12 06:47:15 2021,278147,truck,507,Fri A
509,Mon Aug 16 12:14:34 2021,960545,van,508,Thu A
510,Wed Aug 18 12:30:35 2021,6056685,car,509,Mon A
511,Wed Aug  4 20:40:31 2021,4273899,truck,510,Wed A
512,Sat Aug  7 11:34:45 2021,7485577,car,511,Wed A
513,Mon Aug 16 20:54:00 2021,120233,car,512,Sat A
514,Tue Aug  3 01:50:31 2021,2438318,car,513,Mon A
515,Tue Aug  3 09:35:23 2021,5100664,truck,514,Tue A
516,Mon Aug 16 05:42:59 2021,3119836,car,515,Tue A
517,Fri Jul 30 16:54:19 2021,5631034,car,516,Mon A
518,Tue Aug 17 11:29:11 2021,8228986,truck,517,Fri J
519,Wed Aug  4 07:19:27 2021,434238,car,518,Tue A
520,Sat Jul 31 15:12:19 2021,7664842,truck,519,Wed A
521,Tue Aug  3 13:29:48 2021,7262675,car,520,Sat J
522,Sat Aug 14 01:05:23 2021,9771276,car,521,Tue A
523,Sun Aug 22 08:29:54 2021,9842071,truck,522,Sat A
524,Wed Aug  4 04:09:56 2021,1914947,truck,523,Sun A
525,Fri Jul 30 17:17:39 2021,1955268,car,524,Wed A
526,Sun Aug  1 07:35:06 2021,5515957,car,525,Fri J
527,Sun Aug 22 09:39:42 2021,8622096,car,526,Sun A
528,Tue Aug 17 07:32:18 2021,8753559,truck,527,Sun A
529,Thu Aug 12 01:36:59 2021,3601495,car,528,Tue A
530,Fri Jul 30 14:30:56 2021,2025847,car,529,Thu A
531,Wed Aug  4 05:06:49 2021,9026973,car,530,Fri J
532,Thu Aug 19 16:40:17 2021,4905006,car,531,Wed A
533,Sun Aug  8 06:59:35 2021,3836559,car,532,Thu A
534,Thu Jul 29 11:33:13 2021,280707,car,533,Sun A
535,Fri Aug  6 09:14:44 2021,1636541,van,534,Thu J
536,Fri Jul 30 23:12:08 2021,7979017,truck,535,Fri A
537,Fri Aug 13 15:13:57 2021,7543450,van,536,Fri J
538,Sun Aug  8 21:10:36 2021,2205725,car,537,Fri A
539,Wed Aug 11 03:02:20 2021,4863506,car,538,Sun A
540,Sat Aug 14 10:42:45 2021,2456417,car,539,Wed A
541,Sun Aug  1 22:18:45 2021,3298279,car,540,Sat A
542,Sun Aug  1 05:51:52 2021,6406520,car,541,Sun A
543,Tue Aug 10 23:03:49 2021,7381678,car,542,Sun A
544,Thu Jul 29 13:29:37 2021,7377775,truck,543,Tue A
545,Fri Jul 30 18:20:15 2021,5957136,car,544,Thu J
546,Sun Aug 15 20:31:58 2021,9491195,car,545,Fri J
547,Wed Aug  4 21:58:50 2021,7578723,car,546,Sun A
548,Wed Aug  4 16:17:42 2021,7567440,car,547,Wed A
549,Mon Aug 16 05:33:09 2021,4296882,car,548,Wed A
550,Wed Aug  4 07:09:08 2021,6011023,truck,549,Mon A
551,Tue Aug 17 14:43:54 2021,6498517,car,550,Wed A
552,Wed Aug 11 23:34:57 2021,2421022,van,551,Tue A
553,Tue Aug 17 01:08:43 2021,6247569,car,552,Wed A
554,Sun Aug  8 00:12:08 2021,7335690,car,553,Tue A
555,Sat Aug 21 18:52:48 2021,5557139,car,554,Sun A
556,Thu Aug 12 13:31:35 2021,3606424,car,555,Sat A
557,Tue Aug  3 01:12:48 2021,213742,van,556,Thu A
558,Tue Aug 10 05:50:23 2021,271972,car,557,Tue A
559,Tue Aug  3 04:44:19 2021,8708305,car,558,Tue A
560,Sat Aug 14 16:15:26 2021,5595295,truck,559,Tue A
561,Mon Aug  2 08:07:34 2021,4047163,truck,560,Sat A
562,Sun Aug  1 00:57:14 2021,7410078,van,561,Mon A
563,Sat Aug 14 05:50:30 2021,799900,car,562,Sun A
564,Thu Aug 12 23:19:11 2021,3628285,car,563,Sat A
565,Mon Aug  2 01:08:32 2021,1238213,truck,564,Thu A
566,Wed Aug 18 00:54:22 2021,3114925,truck,565,Mon A
567,Wed Aug  4 14:20:15 2021,8007927,truck,566,Wed A
568,Fri Aug  6 01:11:44 2021,7112490,car,567,Wed A
569,Thu Aug 19 01:13:28 2021,7937564,van,568,Fri A
570,Fri Aug 13 23:32:55 2021,6811197,car,569,Thu A
571,Sun Aug 15 22:32:37 2021,8837823,car,570,Fri A
572,Wed Aug  4 01:35:34 2021,8370925,car,571,Sun A
573,Fri Jul 30 20:11:56 2021,2912692,car,572,Wed A
574,Tue Aug 10 16:10:19 2021,1704930,truck,573,Fri J
575,Thu Aug 19 07:55:38 2021,9828050,car,574,Tue A
576,Thu Jul 29 14:17:48 2021,8691508,car,575,Thu A
577,Mon Aug 16 08:36:18 2021,5350555,car,576,Thu J
578,Thu Aug 12 11:21:14 2021,87473,truck,577,Mon A
579,Wed Aug 18 23:24:41 2021,1402344,car,578,Thu A
580,Fri Aug 20 18:01:26 2021,604087,truck,579,Wed A
581,Sat Aug  7 05:29:19 2021,9100282,truck,580,Fri A
582,Mon Aug 16 09:49:12 2021,2977249,car,581,Sat A
583,Sat Aug  7 03:43:24 2021,100740,car,582,Mon A
584,Sun Aug 15 04:37:00 2021,176275,van,583,Sat A
585,Mon Aug  2 08:14:54 2021,3656732,van,584,Sun A
586,Fri Aug 20 14:26:22 2021,448181,car,585,Mon A
587,Tue Aug 17 02:57:33 2021,7035330,truck,586,Fri A
588,Sun Aug  8 12:42:51 2021,6030362,truck,587,Tue A
589,Sun Aug  1 02:08:15 2021,7220576,car,588,Sun A
590,Mon Aug  2 02:55:18 2021,1125429,car,589,Sun A
591,Tue Aug 17 07:35:42 2021,9725410,car,590,Mon A
592,Tue Aug 17 05:16:38 2021,7233815,car,591,Tue A
593,Sun Aug 22 11:37:54 2021,9779572,car,592,Tue A
594,Fri Aug 13 05:56:53 2021,9495937,van,593,Sun A
595,Sat Aug  7 03:02:35 2021,9617462,car,594,Fri A
596,Sat Aug  7 04:07:08 2021,8297055,car,595,Sat A
597,Wed Aug  4 06:47:42 2021,4910789,van,596,Sat A
598,Sat Aug  7 09:19:48 2021,1795010,truck,597,Wed A
599,Fri Aug  6 11:42:14 2021,1885601,truck,598,Sat A
600,Sun Aug  8 22:24:25 2021,4547568,truck,599,Fri A
601,Sun Aug  8 21:18:52 2021,8915435,car,600,Sun A
602,Wed Aug 18 21:20:47 2021,6178034,car,601,Sun A
603,Sat Jul 31 19:25:50 2021,1203830,car,602,Wed A
604,Sun Aug 22 16:07:57 2021,6687177,car,603,Sat J
605,Wed Aug 11 04:00:20 2021,4272576,van,604,Sun A
606,Thu Aug  5 07:32:55 2021,8019404,car,605,Wed A
607,Sat Aug 21 15:05:13 2021,6637613,van,606,Thu A
608,Wed Aug 18 21:39:19 2021,4093668,car,607,Sat A
609,Tue Aug 17 14:56:04 2021,6432466,van,608,Wed A
610,Sun Aug  1 01:07:30 2021,6224747,car,609,Tue A
611,Sun Aug  8 13:12:58 2021,1106516,van,610,Sun A
612,Tue Aug 17 22:51:27 2021,2028559,car,611,Sun A
613,Tue Aug 10 23:10:02 2021,7244363,van,612,Tue A
614,Thu Aug  5 06:57:10 2021,630060,car,613,Tue A
615,Sun Aug  1 18:02:23 2021,2402303,car,614,Thu A
616,Mon Aug  2 20:55:27 2021,6921835,van,615,Sun A
617,Mon Aug 16 01:19:24 2021,4721228,car,616,Mon A
618,Fri Aug 13 15:17:30 2021,9228124,car,617,Mon A
619,Tue Aug 17 09:19:10 2021,1749235,car,618,Fri A
620,Sun Aug 22 04:37:03 2021,8040472,car,619,Tue A
621,Wed Aug 18 08:19:46 2021,693334,van,620,Sun A
622,Wed Aug 11 14:55:38 2021,2858446,car,621,Wed A
623,Wed Aug 11 12:54:38 2021,8763548,car,622,Wed A
624,Mon Aug  2 05:07:45 2021,4024297,car,623,Wed A
625,Sun Aug 15 22:47:42 2021,4363442,car,624,Mon A
626,Mon Aug  2 14:33:38 2021,3403611,car,625,Sun A
627,Thu Aug  5 15:33:15 2021,1595918,car,626,Mon A
628,Sat Aug 21 08:47:46 2021,3632725,truck,627,Thu A
629,Fri Aug 13 09:06:03 2021,7371447,car,628,Sat A
630,Sat Aug 21 08:46:15 2021,6099248,car,629,Fri A
631,Sun Aug 22 08:07:57 2021,1660640,car,630,Sat A
632,Mon Aug 16 16:01:24 2021,1690777,car,631,Sun A
633,Tue Aug 10 08:08:11 2021,1115588,car,632,Mon A
634,Sat Jul 31 14:08:13 2021,352509,truck,633,Tue A
635,Mon Aug 16 16:25:58 2021,7348691,car,634,Sat J
636,Mon Aug  9 05:15:00 2021,6742693,van,635,Mon A
637,Sun Aug  8 11:02:00 2021,8887256,truck,636,Mon A
638,Sat Jul 31 03:42:19 2021,9285412,car,637,Sun A
639,Tue Aug  3 11:23:12 2021,1520291,van,638,Sat J
640,Sat Jul 31 21:52:05 2021,5214202,car,639,Tue A
641,Wed Aug 11 00:23:50 2021,6933776,car,640,Sat J
642,Thu Aug 12 00:46:30 2021,3903772,car,641,Wed A
643,Fri Aug 20 22:47:33 2021,5258730,car,642,Thu A
644,Sun Aug 22 15:57:17 2021,1853606,car,643,Fri A
645,Mon Aug  9 11:42:35 2021,8435752,car,644,Sun A
646,Tue Aug  3 23:46:30 2021,2536867,car,645,Mon A
647,Sat Aug 14 00:00:51 2021,9418417,truck,646,Tue A
648,Fri Aug  6 01:00:45 2021,8428668,car,647,Sat A
649,Tue Aug  3 15:37:52 2021,4395137,car,648,Fri A
650,Mon Aug  2 12:15:01 2021,1030027,car,649,Tue A
651,Tue Aug 10 11:43:45 2021,9415672,car,650,Mon A
652,Mon Aug  9 01:26:55 2021,7396595,van,651,Tue A
653,Fri Aug 20 06:36:00 2021,9636439,car,652,Mon A
654,Fri Aug 20 09:32:30 2021,3354465,car,653,Fri A
655,Sat Aug 14 00:32:36 2021,5520004,truck,654,Fri A
656,Tue Aug 17 00:01:05 2021,5856047,car,655,Sat A
657,Fri Aug  6 12:04:19 2021,1820040,truck,656,Tue A
658,Wed Aug 11 19:59:57 2021,6020442,car,657,Fri A
659,Fri Aug 13 17:23:26 2021,3849475,car,658,Wed A
660,Sat Aug 21 17:15:49 2021,704494,car,659,Fri A
661,Thu Aug  5 09:20:33 2021,8603298,car,660,Sat A
662,Thu Aug 12 22:36:25 2021,4799222,car,661,Thu A
663,Sat Aug 21 23:35:39 2021,5004597,car,662,Thu A
664,Tue Aug  3 06:56:46 2021,7561863,car,663,Sat A
665,Tue Aug  3 20:06:23 2021,8591617,car,664,Tue A
666,Fri Aug 20 01:05:05 2021,5883883,car,665,Tue A
667,Fri Aug  6 02:00:59 2021,3813810,car,666,Fri A
668,Thu Aug  5 14:04:38 2021,2476675,truck,667,Fri A
669,Fri Jul 30 20:27:55 2021,5957485,car,668,Thu A
670,Tue Aug 10 06:30:01 2021,6064981,van,669,Fri J
671,Thu Jul 29 17:01:07 2021,6289285,car,670,Tue A
672,Thu Jul 29 16:59:31 2021,6164905,truck,671,Thu J
673,Fri Aug 13 22:36:23 2021,2657309,car,672,Thu J
674,Thu Aug 12 07:51:22 2021,1091632,car,673,Fri A
675,Sat Aug 14 08:25:48 2021,6236249,truck,674,Thu A
676,Sun Aug 15 20:58:19 2021,8118921,truck,675,Sat A
677,Sun Aug 15 07:01:54 2021,4930492,van,676,Sun A
678,Thu Aug 19 17:00:34 2021,213950,truck,677,Sun A
679,Fri Aug 20 02:38:02 2021,2379442,truck,678,Thu A
680,Mon Aug  9 04:39:27 2021,2425063,van,679,Fri A
681,Thu Aug 12 02:50:56 2021,7001575,car,680,Mon A
682,Sat Aug 21 13:25:48 2021,7504072,car,681,Thu A
683,Wed Aug  4 20:43:10 2021,1083028,car,682,Sat A
684,Tue Aug 10 09:21:43 2021,5262688,car,683,Wed A
685,Tue Aug  3 09:51:32 2021,1074381,truck,684,Tue A
686,Fri Aug 20 18:39:12 2021,3483985,car,685,Tue A
687,Tue Aug 10 01:09:38 2021,3685214,car,686,Fri A
688,Fri Aug 13 03:50:13 2021,5668290,car,687,Tue A
689,Tue Aug 17 11:41:52 2021,2505055,car,688,Fri A
690,Thu Aug 12 09:28:16 2021,8945301,van,689,Tue A
691,Sun Aug 22 10:37:24 2021,8927267,car,690,Thu A
692,Thu Aug 19 16:10:17 2021,9640874,truck,691,Sun A
693,Fri Aug 20 01:05:07 2021,5414117,van,692,Thu A
694,Fri Aug 13 03:12:57 2021,560693,car,693,Fri A
695,Tue Aug 10 08:12:09 2021,7123396,truck,694,Fri A
696,Mon Aug  9 11:55:17 2021,3862669,truck,695,Tue A
697,Sun Aug  8 19:59:42 2021,6074080,van,696,Mon A
698,Sun Aug  8 04:53:28 2021,4726446,car,697,Sun A
699,Sun Aug 15 03:26:42 2021,8454959,car,698,Sun A
700,Tue Aug 10 10:28:39 2021,5600873,car,699,Sun A
701,Sat Jul 31 15:44:26 2021,246731,car,700,Tue A
702,Wed Aug 18 09:23:19 2021,6548772,truck,701,Sat J
703,Sat Jul 31 16:42:00 2021,1816731,truck,702,Wed A
704,Wed Aug 11 17:52:18 2021,6533730,car,703,Sat J
705,Mon Aug  9 06:15:17 2021,8497957,car,704,Wed A
706,Fri Aug 20 22:15:51 2021,5027644,car,705,Mon A
707,Sun Aug 15 23:04:51 2021,6347920,car,706,Fri A
708,Mon Aug 16 07:18:22 2021,3371782,truck,707,Sun A
709,Sat Aug 14 12:59:28 2021,2738537,car,708,Mon A
710,Mon Aug  2 07:06:01 2021,6929785,car,709,Sat A
711,Tue Aug 10 03:18:53 2021,8904786,car,710,Mon A
712,Sun Aug 15 00:10:07 2021,1565319,car,711,Tue A
713,Sun Aug 15 02:02:22 2021,7209312,van,712,Sun A
714,Sat Jul 31 23:01:19 2021,1035505,truck,713,Sun A
715,Thu Aug 12 22:16:26 2021,9949432,truck,714,Sat J
716,Mon Aug  9 07:43:56 2021,3093849,truck,715,Thu A
717,Tue Aug 10 20:23:04 2021,8252431,truck,716,Mon A
718,Sun Aug  1 12:03:00 2021,3416177,car,717,Tue A
719,Thu Jul 29 15:44:59 2021,9998600,car,718,Sun A
720,Tue Aug  3 12:24:20 2021,7560984,car,719,Thu J
721,Fri Aug  6 04:16:15 2021,8749368,van,720,Tue A
722,Mon Aug  2 16:46:49 2021,8251411,car,721,Fri A
723,Mon Aug 16 23:11:03 2021,6573286,truck,722,Mon A
724,Fri Aug  6 21:43:51 2021,847179,truck,723,Mon A
725,Thu Aug 12 10:30:52 2021,9937023,car,724,Fri A
726,Sun Aug  8 10:07:31 2021,506614,truck,725,Thu A
727,Fri Aug 20 19:00:34 2021,1731263,car,726,Sun A
728,Sat Aug 14 02:48:59 2021,1084601,van,727,Fri A
729,Mon Aug  2 21:20:18 2021,2552719,truck,728,Sat A
730,Tue Aug  3 15:56:44 2021,2890131,truck,729,Mon A
731,Fri Aug 13 12:39:24 2021,9857238,truck,730,Tue A
732,Sun Aug  1 02:03:31 2021,8309956,truck,731,Fri A
733,Sun Aug  1 09:46:51 2021,2456501,car,732,Sun A
734,Thu Aug 19 18:52:28 2021,9848677,van,733,Sun A
735,Fri Jul 30 21:43:09 2021,8816903,car,734,Thu A
736,Fri Aug 13 11:34:11 2021,7407633,car,735,Fri J
737,Fri Aug 20 10:56:47 2021,849886,car,736,Fri A
738,Wed Aug  4 23:43:50 2021,993101,truck,737,Fri A
739,Wed Aug 18 19:20:30 2021,5510650,truck,738,Wed A
740,Fri Aug 20 10:12:20 2021,7751215,truck,739,Wed A
741,Sun Aug  1 10:30:28 2021,9488458,car,740,Fri A
742,Thu Jul 29 20:09:29 2021,3016951,car,741,Sun A
743,Sat Aug  7 04:47:13 2021,3412902,truck,742,Thu J
744,Sat Aug 14 10:44:52 2021,5938269,car,743,Sat A
745,Fri Aug 20 09:20:23 2021,301048,car,744,Sat A
746,Tue Aug 10 10:29:34 2021,2514884,car,745,Fri A
747,Wed Aug  4 10:50:57 2021,8714572,truck,746,Tue A
748,Mon Aug 16 23:40:52 2021,4912460,car,747,Wed A
749,Sun Aug 22 17:40:41 2021,7326275,car,748,Mon A
750,Fri Jul 30 01:26:02 2021,6209351,truck,749,Sun A
751,Tue Aug 17 14:18:58 2021,6287098,truck,750,Fri J
752,Sun Aug 15 09:47:19 2021,2931553,van,751,Tue A
753,Tue Aug 17 11:25:17 2021,8625410,van,752,Sun A
754,Tue Aug 17 22:51:38 2021,5641360,truck,753,Tue A
755,Sat Aug  7 17:49:27 2021,7136026,van,754,Tue A
756,Thu Jul 29 13:29:13 2021,9549273,car,755,Sat A
757,Sat Jul 31 15:42:55 2021,8618426,car,756,Thu J
758,Tue Aug 17 09:02:03 2021,6668114,truck,757,Sat J
759,Thu Aug  5 14:56:52 2021,7979453,truck,758,Tue A
760,Wed Aug 11 16:03:47 2021,9590322,car,759,Thu A
761,Sun Aug  1 13:41:36 2021,1662925,car,760,Wed A
762,Fri Aug  6 22:09:07 2021,3391660,car,761,Sun A
763,Tue Aug 10 06:38:40 2021,5925569,car,762,Fri A
764,Tue Aug  3 01:50:31 2021,7938310,truck,763,Tue A
765,Mon Aug 16 04:04:28 2021,2629303,car,764,Tue A
766,Fri Aug 13 03:05:26 2021,8548942,truck,765,Mon A
767,Wed Aug  4 01:27:59 2021,5563110,truck,766,Fri A
768,Tue Aug 17 19:01:51 2021,4896720,van,767,Wed A
769,Fri Aug  6 09:27:38 2021,2227372,car,768,Tue A
770,Thu Jul 29 18:22:20 2021,9240446,car,769,Fri A
771,Thu Aug 12 05:07:24 2021,3633085,van,770,Thu J
772,Fri Aug  6 16:18:11 2021,4895267,van,771,Thu A
773,Wed Aug 11 18:47:56 2021,75485,truck,772,Fri A
774,Sun Aug  8 11:08:50 2021,8400110,car,773,Wed A
775,Thu Aug 19 16:40:11 2021,1593910,truck,774,Sun A
776,Mon Aug  9 18:43:19 2021,6058069,car,775,Thu A
777,Mon Aug 16 02:22:25 2021,8805422,car,776,Mon A
778,Wed Aug 18 08:26:17 2021,5997015,car,777,Mon A
779,Wed Aug  4 07:46:02 2021,8327281,truck,778,Wed A
780,Thu Aug 12 02:38:19 2021,9894489,car,779,Wed A
781,Sat Aug  7 11:24:33 2021,2013779,car,780,Thu A
782,Wed Aug 18 06:35:33 2021,8081131,car,781,Sat A
783,Wed Aug  4 07:01:24 2021,4715776,van,782,Wed A
784,Wed Aug 18 01:20:23 2021,6715322,car,783,Wed A
785,Fri Aug 20 21:30:21 2021,1517271,truck,784,Wed A
786,Fri Aug  6 05:35:59 2021,7848466,car,785,Fri A
787,Sat Aug  7 00:04:31 2021,8613201,car,786,Fri A
788,Tue Aug  3 21:53:21 2021,3663181,truck,787,Sat A
789,Mon Aug  9 11:06:44 2021,3413306,truck,788,Tue A
790,Sat Aug 14 19:12:23 2021,3006302,car,789,Mon A
791,Fri Aug 20 06:08:15 2021,6279294,car,790,Sat A
792,Mon Aug  2 23:07:33 2021,1190536,car,791,Fri A
793,Thu Aug 12 04:21:30 2021,6565058,truck,792,Mon A
794,Sat Jul 31 21:38:30 2021,7260092,van,793,Thu A
795,Sun Aug 22 01:07:46 2021,124836,truck,794,Sat J
796,Thu Aug 12 04:29:31 2021,4463920,van,795,Sun A
797,Tue Aug 17 21:11:01 2021,1092951,car,796,Thu A
798,Mon Aug 16 16:12:23 2021,7683749,car,797,Tue A
799,Wed Aug  4 10:01:57 2021,262256,car,798,Mon A
800,Tue Aug 17 17:12:35 2021,220910,car,799,Wed A
801,Sun Aug  8 18:52:38 2021,5012084,car,800,Tue A
802,Sat Aug 14 15:53:28 2021,5569123,car,801,Sun A
803,Sat Aug 21 07:11:43 2021,3952000,truck,802,Sat A
804,Sun Aug 22 00:11:22 2021,5458820,car,803,Sat A
805,Sat Jul 31 19:29:50 2021,9023495,car,804,Sun A
806,Sat Jul 31 22:33:57 2021,6520742,truck,805,Sat J
807,Thu Aug  5 18:54:26 2021,2898863,car,806,Sat J
808,Fri Jul 30 01:43:07 2021,31077,truck,807,Thu A
809,Mon Aug 16 22:14:26 2021,7216705,car,808,Fri J
810,Sat Aug 21 18:10:35 2021,9763768,car,809,Mon A
811,Fri Aug  6 06:30:51 2021,3297525,truck,810,Sat A
812,Tue Aug 17 01:36:06 2021,2283399,car,811,Fri A
813,Sun Aug 22 17:22:04 2021,1947468,car,812,Tue A
814,Thu Aug 19 00:31:42 2021,9936661,car,813,Sun A
815,Sun Aug  8 04:41:29 2021,4538394,truck,814,Thu A
816,Sun Aug 15 18:41:27 2021,5732880,car,815,Sun A
817,Sun Aug  8 05:10:24 2021,5928145,van,816,Sun A
818,Thu Aug  5 01:34:30 2021,8334389,truck,817,Sun A
819,Fri Aug  6 22:17:40 2021,2390148,truck,818,Thu A
820,Sat Aug  7 01:41:01 2021,1952095,car,819,Fri A
821,Tue Aug  3 19:17:49 2021,3422458,car,820,Sat A
822,Wed Aug  4 16:57:12 2021,5456755,car,821,Tue A
823,Wed Aug 18 18:08:34 2021,3288507,car,822,Wed A
824,Sat Jul 31 04:11:38 2021,1125573,car,823,Wed A
825,Tue Aug  3 08:45:22 2021,1837039,car,824,Sat J
826,Sun Aug 15 06:23:32 2021,3011480,car,825,Tue A
827,Fri Aug 13 16:03:06 2021,280635,car,826,Sun A
828,Mon Aug  2 07:25:00 2021,6779526,truck,827,Fri A
829,Mon Aug  9 19:27:54 2021,427799,car,828,Mon A
830,Sun Aug  8 13:48:00 2021,8005001,car,829,Mon A
831,Mon Aug 16 17:09:26 2021,4564367,car,830,Sun A
832,Thu Aug  5 03:54:21 2021,1431403,van,831,Mon A
833,Fri Aug  6 06:37:01 2021,1385411,car,832,Thu A
834,Wed Aug 18 01:20:18 2021,558511,car,833,Fri A
835,Thu Aug 19 04:55:29 2021,9472473,truck,834,Wed A
836,Sun Aug 15 03:10:05 2021,8487290,car,835,Thu A
837,Sun Aug  8 00:29:07 2021,133448,car,836,Sun A
838,Sat Aug 21 03:36:52 2021,3665356,truck,837,Sun A
839,Thu Aug  5 13:24:02 2021,6214152,truck,838,Sat A
840,Wed Aug  4 15:43:30 2021,6683644,van,839,Thu A
